"code","iso","country","TBG.ind.1995","TBG.ind.1996","TBG.ind.1997","TBG.ind.1998","TBG.ind.1999","TBG.ind.2000","TBG.ind.2001","TBG.ind.2002","TBG.ind.2003","TBG.ind.2004","TBG.ind.2005","TBG.ind.2006","TBG.ind.2007","TBG.ind.2008","TBG.ind.2009","TBG.ind.2010","TBG.ind.2011","TBG.ind.2012","TBG.ind.2013","TBG.ind.2014","TBG.ind.2015","TBG.ind.2016","TBG.ind.2017","TBG.ind.2018","TBG.ind.2019","TBG.ind.2020"
184,"COK","Cook Islands",0.879817720730218,0.879817720730218,4.35075599170331,4.35075599170331,5.43060148132545,5.43060148132545,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285412938247,6.82285411043082,6.82285411043082,6.82285411043082
188,"CRI","Costa Rica",96.6270119134318,96.7320831037953,96.7320831031535,96.7320831031424,96.8237336899135,96.8237336898482,96.8237336897977,97.6333700853347,97.6333700853053,97.63337008526,97.6333700852453,97.6333700852877,97.6333700852888,97.6333700852988,97.6333700853212,97.8913766224512,97.8913766224547,97.8913766224553,97.8913766224594,97.9507630795823,97.9507630796347,97.9507630796347,97.9507630796353,97.9507630796441,97.9507630796424,97.9507630796424
384,"CIV","Cote d'Ivoire",93.4172662056559,93.4172662055659,93.4172662055571,93.4172662055682,93.4172662055418,93.4172662055259,93.4172662056824,93.41726620565,93.4172662057235,93.4172662057323,93.4172662057947,98.0621230207706,98.0621230207677,98.0621230207706,98.0621230207347,98.0621230207312,98.0621230207218,98.0621230088023,98.0621230087953,98.0621230087877,98.0621230087929,98.0621230087935,98.0621230087912,98.0621230087906,98.0621230087935,98.0621230087941
191,"HRV","Croatia",46.3753767920089,47.3684598571008,47.4729781748836,47.4782488099224,48.0169652415328,54.8673203122644,54.9243326896768,55.8058065727996,55.8114534935536,56.0472418889397,56.0472418889382,56.0472418889387,57.8628911030128,57.8628911030149,57.8628911030117,57.8628911030101,57.8786477541758,62.9304770267477,62.9304770267459,100,100,100,100,100,100,100
192,"CUB","Cuba",0,0,0,0,0,0,0,58.4816873490829,62.5511336723182,62.5511336722965,62.55113367213,62.5511336721271,62.5511336721459,62.5511336721129,63.10120867107,63.1012086710912,68.3619476124994,68.3619476103735,69.3026813975112,69.30268139756,69.3026813975306,69.3026813975206,69.3026813975347,69.3026813975312,69.3026813975112,69.3026813975082
531,"CUW","Curacao",11.1347063654498,11.1347063654295,11.1347063654294,11.1347063654319,11.1347063654259,11.1347063654231,11.1347063654592,11.1347063654534,11.1347063654701,11.1347063654719,11.1347063654864,11.1347063654862,11.1347063654844,11.1347063654879,11.1347063654612,11.1347063654587,11.134706365452,11.1347063654611,11.1347063654555,33.8656230733545,33.8656230733595,33.8656230733599,33.865623073358,33.8656230733579,39.1430650722242,39.1430650722245
196,"CYP","Cyprus",6.90777915035088,6.90777915035088,6.98837064879,6.98837064879,7.04507735311635,7.04507735311635,9.89699982025494,10.8215335422718,10.8215335422718,12.1846170390107,43.7346981674146,66.2448097734165,66.4716314089265,92.5738783202977,99.2326466658806,100,100,100,100,100,100,100,100,100,100,100
203,"CZE","Czech Republic",85.16535553427,85.24419005097,85.3109497101253,85.3841176767476,85.5623126127841,86.1011247684429,86.14652877922,86.1758848879571,86.2260723764982,86.2266314859912,98.941032719977,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
180,"COD","Dem. Rep. Congo",57.4638076928402,57.4638076928528,57.6265638446624,57.6265638446644,57.6265638446688,57.6265638446715,57.6265638446464,57.6265638446505,57.6265638446419,57.6265638446395,57.6265638446262,57.6265638446265,59.4721675628412,59.4721675628371,72.6508678535747,72.6508678535777,72.6508678535806,72.6508679918894,72.9054896006312,72.9054896006353,72.9054896006341,72.9054896006365,75.09755456848,79.7540927323653,79.7540927323653,79.7540927323647
208,"DNK","Denmark",78.4118020651777,78.4557149327976,78.5497781078629,78.5498248712194,83.5240848121082,83.5243998271071,83.5428992613653,83.8966980584677,84.54304525158,84.5720130061335,84.6963202640806,84.7317911099112,84.7399199473847,84.8903172050735,84.9062501048553,85.2095519749753,85.2557197862647,85.2586882267424,85.2719987900818,85.2940088367553,85.3059196906841,85.3059196906841,85.3824441228382,85.4025555511235,85.9496020531924,85.9496020531924
